token_id,category,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23,mu_24,mu_25,mu_26,mu_27,mu_28,mu_29,mu_30,mu_31,mu_32,mu_33,mu_34,mu_35,mu_36,mu_37,mu_38,mu_39,mu_40,mu_41,mu_42,mu_43,mu_44,mu_45,mu_46,mu_47,mu_48,mu_49,mu_50,mu_51,mu_52,mu_53,mu_54,mu_55,mu_56,mu_57,mu_58,mu_59
312,content,0.03130396,0.09211783,-0.29425237,-0.37124974,0.2900894,-0.40896174,-0.18441047,-0.084737815,-0.03847219,-0.13261682,-0.2051761,0.20783937,-0.26150858,-0.016787106,-0.15220727,-0.058944374,-0.18882892,0.2973948,-0.056311745,-0.0039199265,0.43837947,-0.3189913,0.11194634,-0.14800104,-0.0069756736,0.23727538,0.3659508,0.4139806,0.10796165,0.019503685,-0.063760854,-0.007011225,0.07146923,-0.016642766,-0.07972105,-0.018666707,0.09433339,0.21965528,-0.09701396,0.031016842,0.056205552,0.077902734,-0.0711179,-0.042451996,0.50919193,-0.014944487,0.103304945,-0.26897344,0.23277585,0.17773557,0.27051774,0.059016455,-0.22134675,-0.09214445,-0.055433374,0.043651033,-0.26508185,0.27959004,0.14500299,0.14171529
313,content,0.25724706,-0.3659594,-0.02318301,0.24019496,0.2961724,0.1026184,-0.10853685,-0.29273048,0.06886744,-0.1425418,0.7210076,-0.3221612,0.10793379,0.12284675,0.13115036,-0.058755077,-0.08085141,-0.27657014,0.31147954,-0.06603774,0.2804217,-0.06340814,-0.08202396,-0.062259723,-0.011494122,0.36289605,0.21981066,-0.3200211,0.31967753,0.016310547,0.03434012,0.015627814,0.07665485,-0.04116953,-0.11343569,0.06695572,-0.095861346,0.15916714,-0.01803951,-0.097313926,-0.33077654,-0.4563114,0.24490687,0.08301974,0.12445136,-0.12463444,-0.008740173,-0.42906955,-0.37672946,0.44651508,0.046448946,0.038522914,-0.14894266,-0.14126948,-0.17622803,-0.5974924,0.11407013,0.097496316,0.09792356,0.06966736
314,content,0.32379794,0.35842404,-0.0060098083,0.013348251,0.059729166,0.10443196,0.23258443,-0.004560729,-0.14023043,-0.2015795,-0.14944544,0.0064738775,-0.09681515,-0.11693687,0.15359648,0.004296237,-0.09140792,-0.20838422,-0.05028219,0.18183738,-0.15127657,-0.2568438,0.07686628,-0.024970187,0.28823078,-0.06892143,-0.16709062,0.16269803,0.18082714,-0.17532977,0.003964527,0.09515861,0.08751544,0.19527656,0.1503678,-0.00072412414,-0.00047116293,0.31554687,0.14956081,-0.03004557,-0.18103653,-0.0872966,-0.3340234,0.117825374,-0.38471675,0.099288,-0.042942103,0.113536984,-0.06640537,-0.25053662,-0.047751546,0.058857843,-0.04735648,-0.052117836,0.17284964,-0.0398172,0.041402966,0.01936639,0.1846643,0.33469513
315,content,0.3865817,-0.23224798,-0.036895376,0.48291,0.17077376,-0.019039584,-0.14223468,-0.23716365,0.11105568,0.1627557,0.19883932,0.16847827,-0.18487418,-0.1424315,-0.415295,0.12109755,-0.24602705,0.26473016,0.009912186,-0.27215338,0.15466973,0.1752431,0.20293221,-0.36543462,-0.01450736,0.22788861,0.055646453,-0.17249463,0.031260066,0.076727204,0.07622909,0.06534061,0.12553115,0.06273103,-0.0010525235,-0.19925784,-0.027876522,0.24022712,-0.08615335,0.025478996,0.054765426,0.24661583,-0.04061684,0.28507894,0.16920729,-0.081481986,0.18615699,-0.33258742,-0.5490465,0.11925598,0.1915683,0.36744428,-0.11533872,0.13427792,-0.08449438,-0.5628418,-0.040800143,0.17001413,-0.11723601,0.09814337
316,content,0.16271195,-0.44419757,0.2342673,0.14804973,0.30988294,0.31962213,-0.10795493,-0.15757047,0.19714893,-0.18411604,-0.311584,0.18168373,-0.1687582,-0.0991724,0.14811194,0.083487764,-0.33134907,-0.2451035,-0.12227985,0.04872976,0.094395384,-0.1276404,0.095490485,-0.08332196,-0.112869464,0.099466056,-0.041238092,-0.01993337,0.3822817,0.11521044,-0.08447059,0.026288718,-0.029208736,-0.011069427,0.0075751822,0.03162697,0.15342692,0.13183953,-0.0631128,-0.013521317,0.14234391,0.32773173,-0.0119790025,0.006974861,0.21113652,0.32067987,-0.121846244,-0.14782813,-0.14694647,-0.11270834,0.034749962,-0.024296183,-0.036528405,-0.14143687,-0.14174205,-0.25871742,0.011891186,0.087588444,-0.10949062,0.010817708
317,content,0.12363206,0.39777035,-0.067791484,0.27810675,0.059870236,0.27470717,0.10633994,0.042926874,-0.27671707,0.18363798,-0.0102050975,-0.119744554,-0.077348314,-0.21215367,-0.12574059,-0.01754973,0.004500695,-0.062746786,-0.008981177,0.21504271,-0.06518358,-0.049949016,-0.024667371,-0.07645691,-0.013061557,-0.14299875,-0.0181845,-0.03153606,0.062185988,-0.17952852,-0.08874805,-0.027337719,-0.14554429,-0.09920564,0.0044667227,0.047262438,-0.1470676,0.19306658,0.11647066,0.004093644,0.28835067,-0.04159603,-0.03263114,0.08042536,0.02940353,0.22729328,0.030775547,-0.32486337,0.18828055,-0.10678905,-0.06684719,0.09201529,0.12853934,-0.004538243,-0.15921764,0.031044492,0.05697625,0.09640498,-0.031935886,-0.07850695
318,function,-0.0488191,0.26499215,-0.05199808,0.039516307,-0.0007712128,-0.0058777737,-0.00053188845,0.009727693,0.40323186,0.13120423,0.030513233,0.23447637,0.09017529,0.07748626,0.056991387,-0.017264146,-0.08060671,0.0914875,0.0068110614,-0.1494523,-0.095657274,-0.03134042,-0.02570187,0.013087243,0.060691983,-0.009719043,0.07811499,0.06939925,-0.04254133,-0.029422669,-0.17217839,-0.08755372,0.15044472,-0.055659983,0.055244546,-0.017246671,-0.08977144,0.4476903,0.1150951,0.034930278,-0.025443256,-0.1280162,-0.010995406,-0.12431438,-0.028940655,0.07844553,-0.0114779705,-0.081017986,0.08324677,-0.18904315,-0.068845004,-0.0068517965,0.061046593,0.032336492,0.0033427363,0.113635555,0.05351722,-0.38106784,-0.1977041,0.05461456
319,content,-0.17422453,0.20847833,-0.06419545,-0.08919267,0.03372885,-0.20704027,0.1362516,0.023732366,-0.07645156,0.090051115,0.10040056,-0.1184447,-0.020696135,-0.0102314055,-0.020710092,0.036723234,-0.124741115,-0.05840007,0.06383902,-0.0147267915,0.15752769,0.0016671856,-0.066872396,0.04321618,0.1739735,-0.11931513,0.053636033,0.032918196,0.2028502,-0.15420395,0.15695342,0.06846386,-0.13090138,0.036323138,-0.01647872,0.019197611,-0.0703316,0.47618124,0.12077145,-0.08221291,-0.16128218,0.0890586,0.04533877,-0.23525192,-0.02855746,0.10808316,0.026164657,0.23812062,-0.03917726,-0.083912745,0.07523038,-0.041333392,0.0120021235,0.06815502,0.08451221,0.04625623,0.086037695,-0.07907225,0.018340321,0.05279162
320,content,-0.020887421,-0.08176689,-0.013414025,-0.03693486,0.16210781,0.114581265,-0.10398432,-0.15217122,-0.00640711,-0.14999992,-0.31186303,0.27718434,-0.19528541,-0.05171843,-0.22301587,-0.060099006,-0.24445945,0.2722235,-0.24039176,0.045990594,-0.24253383,0.07588873,-0.029073672,-0.057987377,0.005590622,-0.1506393,-0.08273079,0.26662037,-0.00038248132,0.14483283,0.03313704,0.033797555,0.024302522,0.044378426,-0.037921097,0.024961537,-0.08382351,0.18744385,-0.015098709,0.027293015,-0.1465514,0.21113177,0.2622841,0.28412372,0.23393042,0.105537094,0.108436756,0.24369302,-0.24714954,-0.09779067,-0.11660935,0.009332433,0.019429678,0.0029210052,-0.41291112,-0.124529906,-0.255986,0.080413334,0.051851276,0.073450886
321,content,0.23635349,-0.42619562,0.10742521,-0.009045553,0.4244459,0.2535838,0.0067242654,-0.1955173,-0.008403584,-0.15840667,0.024665406,-0.021327179,-0.32261068,0.036351115,-0.06755267,0.07835279,-0.37991256,0.2811122,0.12580048,-0.06686789,-0.16292755,0.13935663,0.18302345,-0.24179871,0.025800994,-0.021269983,-0.08424013,0.041172262,0.18437661,0.010386559,-0.043862466,0.104061715,0.03241693,0.053527866,-0.06751821,-0.008081113,0.016495647,0.18450974,0.0835999,0.062333997,-0.14928806,0.16688322,-0.016966784,0.17548276,0.27665624,-0.20348512,-0.19679527,-0.2139115,-0.08871141,0.2831173,-0.12057507,-0.0833239,0.0012269422,0.04168511,0.005504451,-0.14918318,-0.04216063,0.1657587,0.005260585,-0.091403686
322,content,-0.100668505,-0.35325283,-0.1707817,0.33387315,0.474102,0.2775584,-0.07710399,-0.06460552,-0.2026527,0.042511865,-0.5839031,-0.17367095,-0.3811199,0.19135375,0.3270614,-0.2873283,-0.3510186,-0.09799429,0.06658016,-0.09830483,0.23497823,-0.09441528,0.22577058,-0.11319041,0.050498996,-0.01983679,-0.061413925,0.043758478,-0.02546535,-0.17077062,-0.44216043,0.36302572,0.08948119,-0.03725802,-0.041317984,0.06552489,0.062441785,0.16079211,-0.08011364,-0.048005115,-0.16919829,0.41265067,0.13077359,0.34697902,0.16674528,-0.14310047,-0.017365051,0.14104816,-0.11670207,-0.025165252,0.15818053,0.11113314,0.020727573,-0.0638829,-0.028948942,0.031355612,0.01948342,0.2209657,-0.14577875,-0.17473924
323,content,0.003863779,-0.39843917,0.2113284,0.122223556,0.33281082,0.26549008,-0.0009657548,-0.18707754,-0.0024323491,-0.14820746,-0.08809486,0.13075534,-0.4150377,0.13053814,-0.0622959,-0.04059736,-0.23608717,-0.12669148,-0.094891,0.02411577,0.18641448,-0.026445098,0.26916385,-0.14245217,-0.021421472,0.18969397,-0.05761442,-0.062478986,-0.015022193,0.007155081,0.038050883,0.32457653,0.03890333,-0.00045381094,-0.08685102,-0.014017573,0.01740387,0.08316783,0.049371105,0.0007301526,-0.27556938,0.0029065458,-0.14695977,0.1179618,0.25893354,0.26281518,-0.21044633,0.03787571,-0.2071758,-0.1422906,0.045967225,0.04164446,0.0714845,-0.042696428,-0.123198256,-0.028027242,-0.017557217,0.13695295,0.005866811,0.10108503
324,content,0.009705315,-0.30527276,0.09003753,-0.073804975,0.21263966,0.28219777,-0.19563358,-0.11626813,-0.29045478,0.37977588,0.22800106,0.18287389,-0.3767243,-0.41749248,0.07948118,-0.033192586,-0.3617935,0.18498829,0.083817944,-0.0016777919,-0.06902114,0.020905193,-0.09087205,-0.068025276,0.005206533,0.17448592,-0.051592693,0.2193526,0.17402004,-0.060716845,-0.05018988,0.037899945,0.063253954,0.04321949,-0.09020032,0.00087463955,0.08108319,0.12903897,-0.07659788,-0.025368037,0.28625774,-0.040118925,0.029247956,0.009449687,0.36091098,0.28615957,-0.0062525533,-0.24451013,-0.33631766,0.13853846,0.23475246,0.024082134,-0.0042615025,-0.0038987068,-0.04849539,-0.16022845,-0.0119477445,0.14940363,-0.011573796,0.039411627
325,content,-0.17059846,0.047107365,0.059369933,0.055982824,0.11381522,0.11662547,-0.26096776,-0.4142077,0.06669875,-0.26140478,-0.02709189,-0.0340288,-0.2000119,0.17296435,-0.2697248,-0.18973398,-0.27323186,0.2718195,0.06781095,-0.2688753,0.019768195,-0.039093103,0.09760478,0.23471946,-0.18152167,0.20388716,-0.35166347,-0.06867354,0.20298485,-0.099674605,0.09290684,0.5795219,0.23650876,0.059014715,-0.095872924,0.33074304,-0.010280324,0.27793705,0.06214005,-0.10485593,-0.46774885,0.3120398,-0.23543835,-0.2329767,0.22936435,-0.15342152,-0.16610412,0.18937704,-0.08353971,0.333466,0.11950954,0.10116088,0.07411855,-0.0012880928,-0.029391935,-0.01381368,0.20617665,0.09530801,0.12497953,-0.099459305
326,content,-0.016636405,0.091511026,0.072634704,-0.23741224,-0.22870782,0.048786085,0.045705628,0.09557813,0.15021178,-0.031136347,0.07142423,-0.05491916,-0.087482855,0.05469342,0.030744763,0.06677417,-0.20513582,0.04566817,-0.0878307,0.014646156,-0.16922115,0.042945173,-0.027787395,-0.21047896,0.065862365,-0.005069853,0.08896977,0.08474879,0.06480765,0.054200336,0.06530285,0.006737774,0.29172096,0.027087271,0.11111023,-0.13693792,0.020777194,0.12870823,-0.029754505,0.041141212,0.04843096,-0.107542634,0.13473536,-0.0038650336,-0.15715963,-0.02149809,-0.066318616,0.13129614,-0.17179109,0.02478152,-0.08787369,0.1575635,-0.07729434,0.2505792,0.08759346,0.07213724,0.04409172,-0.13041961,0.009295351,0.19787078
327,content,0.2197974,0.14620967,0.11256241,0.7814528,0.059446674,0.019639209,-0.48022446,-0.7167532,-0.90367997,-0.16071032,0.26568714,0.1420902,0.06966193,-0.11739906,-0.25034145,-0.21677417,-0.40708193,-0.1010666,0.36893553,-0.5738016,-0.3078459,-0.02768697,0.3674836,-0.28838462,0.22631326,0.12534232,0.23796725,-0.29567248,0.47608662,0.10500366,-0.11036275,-0.013722935,-0.0734024,-0.040525734,-0.07338871,-0.090376824,-0.007003373,-0.15503608,-0.16177359,-0.16771635,0.1354423,0.3591168,0.27342367,-0.15423708,0.10386381,0.29676113,-0.35358727,-0.46564424,-0.044773042,-0.5283363,-0.030187361,0.08471978,-0.1270477,-0.18615055,-0.24819005,-0.123809,-0.18599904,0.6652004,0.05093294,-0.18162435
328,content,0.5280095,-0.31143996,0.31833193,0.18677826,0.331057,0.00416803,-0.0974271,-0.16711944,-0.13672999,-0.11040402,0.069761425,-0.1362395,0.075223945,0.11981229,-0.035703544,0.12135812,-0.3911936,0.4750327,-0.23400694,-0.30784407,0.011753569,-0.07464483,-0.509302,-0.022150854,0.03163297,0.17115836,-0.03767385,-0.037469838,0.0747256,0.26275983,-0.072915725,0.05266494,0.041552924,-0.063571736,-0.085015446,-0.021429006,0.21205457,0.1597334,-0.07116198,-0.05103718,-0.19116972,0.13039486,0.07533187,-0.11327444,0.23273772,0.16162995,-0.24127044,-0.13969934,-0.019692589,0.15194727,0.2165961,0.23552342,-0.22095688,0.049837586,-0.1472434,0.076955035,-0.08090599,0.059337202,0.044292096,0.0036048642
329,function,0.056409646,0.17125271,-0.048314456,-0.45095867,-0.105630435,-0.22341204,0.07546036,0.03281188,0.03829522,0.07817213,-0.01381284,0.01718225,0.14890307,-0.055256758,-0.03242325,0.035514813,-0.05307218,-0.017726408,0.075785205,-0.005816006,-0.064320326,0.18024863,0.07288513,-0.02244419,-0.008614518,0.03030718,-0.019928578,0.11349913,-0.022686655,0.027379708,-0.008644148,0.061864883,-0.19039303,-0.018717777,-0.05992416,-0.047939733,-0.008374578,0.14696577,-0.22661117,0.11434322,-0.022916019,0.03464922,0.1286682,-0.08270127,-0.050864246,0.22386478,0.17459255,0.105617404,0.06750046,-0.024611363,-0.042274687,-0.073443,-0.12142672,0.15572286,-0.0500153,-0.033281922,0.10496371,0.014900021,-0.07194639,-0.025358861
330,content,0.028461441,-0.25038946,-0.2197638,0.30041754,0.37796885,0.13715701,-0.3471009,-0.22279592,-0.21301334,-0.15864542,-0.3072217,0.25478557,0.38542035,-0.58013886,0.20918126,-0.04669634,-0.4529313,0.13506106,0.34801862,-0.650515,0.06562941,-0.10002645,-0.09073368,-0.15166378,0.42473772,-0.04568187,0.23776738,0.317568,0.24097158,0.6393098,0.12959768,0.13161972,0.13163969,0.07556531,0.034343,0.13454354,0.06752597,0.15995312,0.028880438,-0.04086617,-0.50393623,0.00095983635,-0.025716593,-0.09346626,0.6702471,0.18096536,-0.29628527,-0.38101208,-0.27216431,0.13850822,-0.19286738,-0.099420935,0.09235566,0.37542105,0.008202342,0.16349901,0.0038153168,0.19124709,-0.007893873,0.07079985
331,content,0.28146696,-0.028389307,-0.39035612,0.10742113,0.03965615,0.01886963,-0.121394075,-0.6943184,-0.25464615,-0.19589207,0.24347872,1.2243133,-0.3047713,0.525268,0.6513972,-0.5821855,-0.17332703,0.07241031,-0.015124345,-0.15858121,-0.25454172,0.039162893,0.36180598,0.05718376,-0.265625,0.10602994,0.72903347,0.3481696,0.42072737,-0.5192505,0.038667683,0.06616658,-0.024227964,0.03231026,0.034279004,-0.14203893,-0.02079442,0.09628981,-0.007303528,-0.06298982,1.0514852,-0.024543302,0.031108905,0.09496677,-0.1436619,0.32294324,0.2495233,-0.9929721,-0.3804117,0.094546266,0.10947326,-0.009492974,0.70075244,0.028880252,-0.061359223,-0.12931633,-0.13703054,0.22453074,-0.16681275,-0.094220296
332,content,0.0065697804,0.102456816,0.23940107,0.3642505,0.23904039,0.21186759,-0.34425837,-0.36699995,-0.51733005,-0.048618596,0.050280657,-0.14633831,-0.0829135,-0.053169776,-0.10365434,0.13607262,-0.23680127,0.10738134,0.33399758,0.54353416,-0.048487335,-0.47056693,-0.2656374,0.14991355,-0.31781295,0.37018368,0.069832556,-0.05678507,0.23335193,0.19841298,-0.03462033,0.0019957302,0.004731909,0.023453644,0.004108174,-0.024771748,0.06533399,0.53051305,0.015795548,-0.057449866,-0.103600346,0.1876263,-0.2521336,-0.17339142,0.10719118,-0.033527475,0.004061666,0.048511554,-0.16223876,-0.19950536,0.1408166,0.18525888,0.3994138,-0.28668454,-0.19473705,-0.08596795,0.03946174,0.16842957,-0.13767911,0.073868655
333,content,-0.00038094958,0.0526853,0.006853542,0.08284438,0.10399838,0.16610864,-0.10785071,-0.23030414,-0.0006166616,-0.08630037,0.0034925838,0.48891205,3.2226253e-05,0.079859965,-0.3046271,-0.3528333,-0.21725057,0.08327589,-0.041811347,0.14877775,-0.11775729,-0.086793475,0.29657096,0.14392431,-0.1266801,-0.20807192,0.07544528,0.017218824,-0.15906711,-0.12367466,0.050395474,0.15719159,0.21363303,0.3940119,-0.013067623,0.075710714,0.019643124,0.18117422,0.06002979,-0.12612976,-0.53881514,0.114459045,-0.17433034,0.20455335,0.16761659,0.09226065,-0.40532073,-0.3668476,-0.08241684,0.11857007,0.104366094,-0.04218266,0.10867589,0.08420227,0.24940838,-0.076208174,-0.04745366,0.11993785,-0.22820649,0.13745812
334,content,0.4490197,-0.16729386,0.07164735,0.48205483,-0.13938929,-0.82534534,0.1164011,-0.1242939,-0.22892855,-0.28568873,0.21544397,-0.12796517,0.12130725,0.16861658,0.099127494,-0.5380821,-0.04840073,0.41247648,-0.2305869,0.19365989,-0.23087128,-0.03738922,-0.018930398,0.18160641,0.24516107,0.1302581,-0.15443596,-0.24326716,0.17630935,-0.3079962,0.08955587,0.041030914,0.08110358,0.019939799,0.1855968,0.09091618,0.046281204,0.12806198,0.20202565,0.011402213,-0.12374417,-0.30334836,-0.29485765,-0.4749607,-0.11420608,0.264424,0.19653644,0.24838987,-0.09139323,0.018721433,-0.08898056,0.06814129,-0.055529986,0.0302374,0.06235447,0.09230279,-0.22832115,0.21673761,0.107958205,0.025212541
335,content,-0.43864033,0.008886909,0.36487025,0.60530806,0.4248048,0.060016543,0.16290778,-0.25271565,-0.14792222,-0.37193784,-0.44522896,-0.039308116,0.16849098,0.0930977,0.20377561,0.2937104,-0.45203966,-0.08238557,-0.1710626,-0.0066166855,0.028493468,0.009676248,-0.13559793,-0.044393763,0.14185393,-0.006987445,0.14617306,0.02692272,-0.1348843,-0.25149494,-0.017669467,0.19073789,0.11436736,0.045626223,0.062035557,0.060481448,0.071598664,0.16055004,-0.07042695,0.088227764,0.15359585,0.361118,0.453777,0.09153944,0.044824805,0.420437,-0.464885,-0.019286659,0.09207831,0.05973695,-0.12236856,0.19473074,-0.061353117,0.030421019,-0.15446332,-0.23108782,-0.117403276,-0.013170059,-0.13325635,0.21327242
336,content,0.010075679,-0.07857489,-0.3213493,-0.036687776,0.0415261,-0.041233685,0.22827889,-0.43746018,-0.31822696,-0.4900621,-0.29686078,-0.11197149,-0.07504787,-0.010204177,0.23128961,-0.07624858,0.30657357,-0.25823385,0.22462758,-0.06886163,-0.1650321,0.28672042,-0.32103765,-0.14708008,0.1945803,-0.31948623,0.43942434,0.104417436,0.56104475,-0.3096645,0.020953367,-0.14695653,-0.009818001,-0.10343592,-0.05938682,-0.18404138,-0.11087152,-0.057822533,-0.071172655,-0.027091464,0.02006082,-0.048449997,0.2793502,-0.1986171,-0.31899726,0.2961868,0.056481488,-0.21426356,-0.14836559,0.005646254,0.014637751,0.18666938,-0.28492108,0.27766263,-0.098521546,-0.15091468,-0.12178078,0.21365143,0.16092053,-0.17401326
337,content,0.18458515,0.18818547,-0.13403848,0.61695457,0.29327574,0.20418128,-0.03527544,-0.051634304,-0.45020065,-0.12320637,-0.04805672,-0.1993361,-0.10878136,0.012178415,-0.21006876,0.090735756,-0.094115414,0.19008893,-0.010397119,0.07040587,-0.34283295,0.117207214,0.09621488,-0.16664042,-0.15931706,-0.17582719,-0.32267064,-0.09022069,0.2891203,0.25470254,-0.08785347,0.088972606,0.2086553,0.109885156,0.11961931,0.11307093,0.11083316,0.33190775,0.041496277,-0.05024849,-0.13978937,0.14378054,0.20296417,-0.106557935,-0.15038627,-0.23532258,-0.07356935,-0.28375888,0.25773197,0.09396659,0.117500104,0.22332297,-0.11682041,-0.06957985,0.028384916,-0.24227723,-0.127555,-0.014816868,0.044105154,0.15431303
338,content,0.09126141,0.100047916,-0.29668024,-0.4528811,1.0086432,0.24337061,-0.17859201,0.5402261,-0.1331517,0.51724297,-0.09364771,0.27283517,-0.16231541,-0.31525502,-0.004973368,0.03521914,0.14084618,-0.36503574,0.08755318,0.032294504,0.078779764,0.1477217,0.04226619,0.2861188,-0.04514178,0.044816203,-0.44059762,-0.7221583,0.08832515,0.038155902,0.020552501,0.21619758,0.22714049,0.042492267,0.20491275,0.10049979,0.063655205,0.24717109,-0.050871145,-0.116934955,-0.34603673,0.269378,0.16811326,0.054729808,-0.35463074,-0.20430698,0.2781089,0.30932376,0.08147642,-0.3432654,0.09562775,0.032823335,0.026815029,0.17032911,-0.120725796,-0.13687737,-0.17313774,-0.11881756,-0.28856173,0.17949185
339,content,0.19326872,0.15964092,-0.057628002,-0.18548186,0.07570828,0.15506151,-0.13094221,-0.050854024,0.3391176,-0.26308972,-0.085757986,-0.18403143,-0.10623806,-0.11527069,0.016088096,-0.15084566,0.07816803,0.04278774,-0.122319125,-0.004552119,0.14987999,-0.13711895,0.21279073,-0.012724497,0.041868687,0.03754711,-0.0663548,-0.093149185,-0.04618491,0.009708579,-0.012773075,0.050846744,0.066693716,-0.037110977,-0.0036032265,-0.10561465,-0.006983836,0.30510518,-0.059691936,-0.016626066,0.1368973,-0.05591035,-0.2167491,-0.26512268,0.028628996,-0.0028734594,-0.12962379,-0.019593287,0.09765001,0.19868028,-0.021011205,0.10992313,0.08037342,-0.08331934,0.07105959,0.095450364,0.013424668,-0.21152666,0.08056843,0.046261992
340,content,0.20133787,0.04727939,-0.070887476,-0.037208855,-0.076473884,0.17706282,0.11581369,0.07373113,0.37664962,-0.13509099,-0.14484012,-0.0648952,-0.071849614,-0.23796356,0.04080217,0.05831413,-0.20606901,0.011391117,-0.0963707,-0.044268973,0.120504946,-0.083638586,0.23142599,0.07839821,-0.024650928,0.028204923,0.066140585,0.08780046,0.17492531,0.17497098,-0.011880629,0.11896933,0.088877484,-0.021747777,-0.014270409,-0.035575684,0.07597412,0.15756185,0.013783547,0.10454148,-0.2275438,0.17636019,-0.14084789,0.049689192,0.027110808,-0.0800527,-0.24433336,0.1133299,-0.09667981,-0.32269976,0.030487198,0.08297561,0.0017897419,0.011235378,-0.012104576,0.09189618,-0.095728576,-0.06682899,-0.2677831,0.12677088
341,content,0.18474454,-0.20921835,0.10277052,0.058580197,-0.23506336,0.19564696,-0.18032154,-0.16057548,0.43547586,0.13072054,-0.26317197,-0.23053122,-0.055369623,0.078467175,0.056458276,-0.11853197,-0.51066774,0.32236126,-0.16425185,0.43239123,0.08263244,-0.2617465,0.16946778,0.039523263,-0.06474903,0.082521744,0.14431155,0.0058689127,-0.16801187,0.09498046,0.007712341,-0.030559946,0.026927823,-0.06760867,-0.059689425,-0.023939176,-0.08755627,0.20189731,-0.11365883,-0.051562473,-0.060158126,0.07715647,-0.3053596,0.27460825,-0.1452987,-0.23221707,-0.010927376,-0.21887834,0.07067984,0.19311349,-0.13870801,0.19586816,-0.018053629,-0.09811187,-0.009574761,0.06284158,0.0015828076,0.29222527,0.027028805,-0.18489796
