step,timestamp,train_loss_total,train_loss_ce,train_loss_belief_align,train_loss_self_consistency,train_loss_model_coupling,val_loss,val_ce,train_ppl,train_bpc,val_ppl,val_bpc,beta_mean,beta_std,kl_mean,kl_std,attention_entropy,attention_concentration,rg_modularity,rg_effective_rank,rg_n_clusters,rg_kl_within_mean,rg_kl_within_std,rg_kl_between_mean,rg_kl_between_std,rg_beta_entropy,rg_dynamic_n_iterations,rg_dynamic_modularity_init,rg_dynamic_modularity_final,rg_dynamic_modularity_change,rg_dynamic_rank_init,rg_dynamic_rank_final,rg_dynamic_rank_change,mu_lr,sigma_lr,phi_lr,ffn_lr,grad_norm_total,grad_norm_mu,grad_norm_ffn,alpha_mean,alpha_std,alpha_min,alpha_max,alpha_c0,alpha_b0,alpha_c0_std,alpha_b0_std,alpha_mahal_sq_mean,alpha_mahal_sq_std,step_time,tokens_per_sec
5600,1773681733.9782872,5.456453323364258,5.456453323364258,0,0,0,,,234.26508671186522,7.871998150459718,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.0002099492937326431,0.6966867730366851,0.0,0.33877692808375454,,,,,,,,,,,0.03125953674316406,262064.0244066142
5700,1773681735.4943867,5.5301923751831055,5.5301923751831055,0,0,0,,,252.19242192056154,7.9783811148386246,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.00020703706741333005,0.7493975190223281,0.0,0.3579195156686658,,,,,,,,,,,0.03125882148742676,262070.0208833871
5800,1773681737.0104845,5.455781936645508,5.455781936645508,0,0,0,,,234.10785703084593,7.871029544170059,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.00020409950762987134,0.7511645445868547,0.0,0.37289416667567243,,,,,,,,,,,0.031259775161743164,262062.02564200346
5900,1773681738.5059118,5.242180824279785,5.242180824279785,0,0,0,,,189.08200772917542,7.562868278631665,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.00020113787949085235,0.7439099700634012,0.0,0.36222981992558295,,,,,,,,,,,0.01562976837158203,524128.0488132284
6000,1773681740.0168405,5.4845499992370605,5.4845499992370605,0,0,0,5.195870612859726,5.195870612859726,240.9404961919503,7.912533085406875,180.52520751953125,7.496056766273425,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.00019815351963043212,0.7434737146982345,0.0,0.34451225807765884,,,,,,,,,,,0.022234201431274414,368441.38636241783
6100,1773681761.622844,5.436757564544678,5.436757564544678,0,0,0,,,229.696199610398,7.843583176884165,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.00019514775574207304,0.7366798563715449,0.0,0.33060257758566336,,,,,,,,,,,0.015630245208740234,524112.05906220444
6200,1773681763.1389427,5.405119895935059,5.405119895935059,0,0,0,,,222.5429008735396,7.797939669275779,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.00019212193340063094,0.7435454141489537,0.0,0.3399308823927907,,,,,,,,,,,0.01562952995300293,524136.04405461065
6300,1773681764.6550338,5.314933776855469,5.314933776855469,0,0,0,,,203.35104613722046,7.667828602522634,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.0001890773758292198,0.7312186653014474,0.0,0.3375022040734573,,,,,,,,,,,0.03125929832458496,262066.0232017146
6400,1773681766.1555116,5.40854549407959,5.40854549407959,0,0,0,,,223.30655065371758,7.802881762730973,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.00018601543977856633,0.7481671231919799,0.0,0.3439534388114659,,,,,,,,,,,0.015630722045898438,524096.0702867602
6500,1773681767.6716106,5.4154815673828125,5.4154815673828125,0,0,0,,,224.860805238863,7.812888401288775,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.00018293749764561652,0.7852020160032326,0.0,0.40697325901982456,,,,,,,,,,,0.03126072883605957,262054.03088844314
