step,timestamp,train_loss_total,train_loss_ce,train_loss_belief_align,train_loss_self_consistency,train_loss_model_coupling,val_loss,val_ce,train_ppl,train_bpc,val_ppl,val_bpc,beta_mean,beta_std,kl_mean,kl_std,attention_entropy,attention_concentration,rg_modularity,rg_effective_rank,rg_n_clusters,rg_kl_within_mean,rg_kl_within_std,rg_kl_between_mean,rg_kl_between_std,rg_beta_entropy,rg_dynamic_n_iterations,rg_dynamic_modularity_init,rg_dynamic_modularity_final,rg_dynamic_modularity_change,rg_dynamic_rank_init,rg_dynamic_rank_final,rg_dynamic_rank_change,mu_lr,sigma_lr,phi_lr,ffn_lr,grad_norm_total,grad_norm_mu,grad_norm_ffn,alpha_mean,alpha_std,alpha_min,alpha_max,alpha_c0,alpha_b0,alpha_c0_std,alpha_b0_std,alpha_mahal_sq_mean,alpha_mahal_sq_std,step_time,tokens_per_sec
8000,1773681079.0384269,6.371071815490723,6.371071815490723,0,0,0,6.23194167137146,6.23194167137146,584.6841667191106,9.19151371335591,508.7423400878906,8.990791344396884,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.00013578930348157883,0.5574082068248738,0.0,0.10668561744552174,,,,,,,,,,,0.03126025199890137,262058.02820424817
8100,1773681100.9806726,6.2447381019592285,6.2447381019592285,0,0,0,,,515.2942526979392,9.009252691346937,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.0001326442390680313,0.5528549538542988,0.0,0.10648383063349798,,,,,,,,,,,0.0468897819519043,174707.5729292724
8200,1773681103.1844869,6.348073959350586,6.348073959350586,0,0,0,,,571.3911259720151,9.158334820351458,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.00012950688824057578,0.5839687010249539,0.0,0.13227509964110437,,,,,,,,,,,0.03126096725463867,262052.03227627024
8300,1773681105.403709,6.45044469833374,6.45044469833374,0,0,0,,,632.9837170374249,9.306024577814593,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.00012637864798307417,0.6057991543363751,0.0,0.11080850480234933,,,,,,,,,,,0.03126049041748047,262056.02953110222
8400,1773681107.6116438,6.270328044891357,6.270328044891357,0,0,0,,,528.650770620445,9.046171175111752,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.0001232609264552593,0.5558953380533527,0.0,0.12200662267513258,,,,,,,,,,,0.03126025199890137,262058.02820424817
8500,1773681109.8310878,6.304136753082275,6.304136753082275,0,0,0,,,546.8293356404162,9.094946830757651,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.00012015507593750953,0.5931326819048393,0.0,0.13675874087429182,,,,,,,,,,,0.0468897819519043,174707.5729292724
8600,1773681112.0474875,6.426994323730469,6.426994323730469,0,0,0,,,618.312704443224,9.272192838667465,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.00011706248894333838,0.6378921854566615,0.0,0.11512490959337583,,,,,,,,,,,0.0468897819519043,174707.5729292724
8700,1773681114.2513003,6.324051856994629,6.324051856994629,0,0,0,,,557.8286615050654,9.123678252410791,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.000113984564691782,0.5763584340869787,0.0,0.12667749970652248,,,,,,,,,,,0.03125953674316406,262064.0244066142
8800,1773681116.4729292,6.337239742279053,6.337239742279053,0,0,0,,,565.2339647185828,9.142704349110442,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.00011092263311147689,0.6282205106270822,0.0,0.1298299762691715,,,,,,,,,,,0.04688835144042969,174712.90306309238
8900,1773681118.676744,6.362797737121582,6.362797737121582,0,0,0,,,579.8664028657854,9.179576741524825,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.0001078780710697174,0.5548301139806993,0.0,0.11653519033112122,,,,,,,,,,,0.03125953674316406,262064.0244066142
9000,1773681120.8934336,6.376583576202393,6.376583576202393,0,0,0,6.213230600357056,6.213230600357056,587.9157034856257,9.199465503201203,499.3117370605469,8.96379697503468,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.00010485223531723021,0.5990500163929523,0.0,0.13114507311794552,,,,,,,,,,,0.03125357627868652,262114.0034328347
9100,1773681143.0388124,6.370962142944336,6.370962142944336,0,0,0,,,584.6200464338963,9.191355489317116,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.00010184648483991622,0.6097121377602954,0.0,0.1192655436924312,,,,,,,,,,,0.04689741134643555,174679.15104066048
9200,1773681145.2437897,6.292599201202393,6.292599201202393,0,0,0,,,540.556519863475,9.078301661876544,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,9.8862124979496e-05,0.5977247322980339,0.0,0.14052313411295556,,,,,,,,,,,0.03126049041748047,262056.02953110222
9300,1773681147.463233,6.388813018798828,6.388813018798828,0,0,0,,,595.1497287217285,9.217108859387917,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,9.590049684047698e-05,0.5907093488813085,0.0,0.11397711726011746,,,,,,,,,,,0.03125929832458496,262066.0232017146
9400,1773681149.6826763,6.3431782722473145,6.3431782722473145,0,0,0,,,568.6006101254213,9.151271836845824,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,9.296291917562484e-05,0.6134110133482245,0.0,0.1394981039109089,,,,,,,,,,,0.04688858985900879,174712.0146848702
9500,1773681151.886491,6.487373352050781,6.487373352050781,0,0,0,,,656.7959238544197,9.359301363398874,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,9.005071073770523e-05,0.574966721831837,0.0,0.1471700011266292,,,,,,,,,,,0.03125953674316406,262064.0244066142
9600,1773681154.09808,6.367889404296875,6.367889404296875,0,0,0,,,582.8264189086907,9.186922464508477,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,8.716514110565184e-05,0.6055529491063372,0.0,0.13805359611730594,,,,,,,,,,,0.03125929832458496,262066.0232017146
9700,1773681156.3215904,6.351168632507324,6.351168632507324,0,0,0,,,573.1621336831593,9.162799489967856,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,8.430749773979186e-05,0.6756976362102546,0.0,0.13022680823274332,,,,,,,,,,,0.0468897819519043,174707.5729292724
9800,1773681158.5254045,6.280008316040039,6.280008316040039,0,0,0,,,533.7931028519196,9.060136854292415,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,8.147906363010406e-05,0.5613542652000382,0.0,0.14455902100033746,,,,,,,,,,,0.031260013580322266,262060.0269078817
9900,1773681160.731415,6.341017723083496,6.341017723083496,0,0,0,,,567.3734467034845,9.148154823281587,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,7.868108600378035e-05,0.5904840139356563,0.0,0.13214421245111785,,,,,,,,,,,0.031260013580322266,262060.0269078817
10000,1773681162.9508595,6.351611137390137,6.351611137390137,0,0,0,6.19304062128067,6.19304062128067,573.4158168498378,9.16343788956786,489.3318176269531,8.934668992345529,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,7.59148433804512e-05,0.6107716994881702,0.0,0.12007317141884048,,,,,,,,,,,0.031260013580322266,262060.0269078817
10100,1773681185.0256865,6.296272277832031,6.296272277832031,0,0,0,,,542.545676309221,9.083600791314929,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,7.31815069913864e-05,0.6938109073904029,0.0,0.13493279774355305,,,,,,,,,,,0.037914276123046875,216066.36965489486
10200,1773681187.2355516,6.3140716552734375,6.3140716552734375,0,0,0,,,552.2891078491109,9.109279864880557,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,7.048231959342955e-05,0.5662306420769715,0.0,0.13521299546709625,,,,,,,,,,,0.031260013580322266,262060.0269078817
10300,1773681189.4549959,6.332076072692871,6.332076072692871,0,0,0,,,562.3228058855188,9.13525474860567,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,6.781847476959229e-05,0.548319568552796,0.0,0.14265708244823302,,,,,,,,,,,0.03125953674316406,262064.0244066142
10400,1773681191.6609995,6.402556419372559,6.402556419372559,0,0,0,,,603.3855744759993,9.236936395240589,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,6.519117057323455e-05,0.5567868057629798,0.0,0.12213400390289453,,,,,,,,,,,0.031259775161743164,262062.02564200346
10500,1773681193.8804433,6.271129131317139,6.271129131317139,0,0,0,,,529.0744352501029,9.047326898525549,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,6.260156035423279e-05,0.5785079247524234,0.0,0.13972931513493603,,,,,,,,,,,0.031259775161743164,262062.02564200346
10600,1773681196.0842576,6.402026176452637,6.402026176452637,0,0,0,,,603.0657183553662,9.236171416409551,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,6.005080640316009e-05,0.583272067122912,0.0,0.13019455423534576,,,,,,,,,,,0.03125810623168945,262076.01763458576
10700,1773681198.3087437,6.324615478515625,6.324615478515625,0,0,0,,,558.1431543628642,9.12449138638407,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,5.7540044188499446e-05,0.7722845248082383,0.0,0.16493584649039478,,,,,,,,,,,0.046898841857910156,174673.8229660207
10800,1773681200.5192797,6.269800186157227,6.269800186157227,0,0,0,,,528.371791331173,9.04540963593373,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,5.50704002380371e-05,0.594193724751076,0.0,0.14414514399353637,,,,,,,,,,,0.031260013580322266,262060.0269078817
10900,1773681202.7387228,6.373345375061035,6.373345375061035,0,0,0,,,586.0149932854416,9.194793766473166,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,5.2642938494682306e-05,0.5949056814361454,0.0,0.11861660813714006,,,,,,,,,,,0.0468900203704834,174706.68460525447
11000,1773681204.9447088,6.320801734924316,6.320801734924316,0,0,0,6.1827134823799135,6.1827134823799135,556.0185933254811,9.118989317417668,484.3043518066406,8.919770080266835,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,5.025874972343444e-05,0.5850836555679498,0.0,0.1554177852895386,,,,,,,,,,,0.03125929832458496,262066.0232017146
11100,1773681227.0120115,6.3334197998046875,6.3334197998046875,0,0,0,,,563.0789221785907,9.137193337046194,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,4.791889786720275e-05,0.6384652365658754,0.0,0.1290098440680724,,,,,,,,,,,0.0468897819519043,174707.5729292724
11200,1773681229.2158256,6.215267181396484,6.215267181396484,0,0,0,,,500.3296501086003,8.966735140400633,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,4.562442898750305e-05,0.60358611124319,0.0,0.14064237043710948,,,,,,,,,,,0.03125953674316406,262064.0244066142
11300,1773681231.431724,6.1933512687683105,6.1933512687683105,0,0,0,,,489.4837521971562,8.93511716193541,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,4.337636232376098e-05,0.7336170795187149,0.0,0.1526094660756517,,,,,,,,,,,0.031259775161743164,262062.02564200346
11400,1773681233.6511664,6.308691024780273,6.308691024780273,0,0,0,,,549.3254246267097,9.101517255951213,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,4.117569029331207e-05,0.5877976810956437,0.0,0.14368875523034855,,,,,,,,,,,0.04688763618469238,174715.5682519666
11500,1773681235.8549805,6.419850826263428,6.419850826263428,0,0,0,,,613.9115278180562,9.261886950297162,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,3.902342319488525e-05,0.6556133901165705,0.0,0.14194874403111404,,,,,,,,,,,0.031259775161743164,262062.02564200346
11600,1773681238.074425,6.240171432495117,6.240171432495117,0,0,0,,,512.9464390936578,9.002664379957684,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,3.6920464038848876e-05,0.6113733659532904,0.0,0.15844289399539493,,,,,,,,,,,0.03126049041748047,262056.02953110222
11700,1773681240.290604,6.331465244293213,6.331465244293213,0,0,0,,,561.9794280290582,9.134373509502648,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,3.486776947975158e-05,0.5862870668853061,0.0,0.1299221113740628,,,,,,,,,,,0.03126025199890137,262058.02820424817
11800,1773681242.5006723,6.290008068084717,6.290008068084717,0,0,0,,,539.1576790369252,9.07456344697739,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,3.286626040935516e-05,0.6513827366143773,0.0,0.1733492629880548,,,,,,,,,,,0.026299476623535156,311489.0884432679
11900,1773681244.7167988,6.414772033691406,6.414772033691406,0,0,0,,,610.8015027817528,9.254559801439802,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,3.091682195663452e-05,0.558249104286702,0.0,0.13874982286834767,,,,,,,,,,,0.03126072883605957,262054.03088844314
12000,1773681246.933357,6.333836555480957,6.333836555480957,0,0,0,6.176984281539917,6.176984281539917,563.3136374216541,9.13779458839361,481.53759765625,8.911504590626715,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.549897336809725,0.0,0.14838200397468695,,,,,,,,,,,0.03126025199890137,262058.02820424817
12100,1773681269.323501,6.335970878601074,6.335970878601074,0,0,0,,,564.5172146963912,9.140873765774659,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.5631470044848171,0.0,0.145211160969964,,,,,,,,,,,0.031259775161743164,262062.02564200346
12200,1773681271.5429454,6.287626266479492,6.287626266479492,0,0,0,,,537.8750405131384,9.07112723361315,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.5914350441699844,0.0,0.14261041226187407,,,,,,,,,,,0.03126025199890137,262058.02820424817
12300,1773681273.7623897,6.2620649337768555,6.2620649337768555,0,0,0,,,524.3004688284142,9.034250025684544,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.8086871177460396,0.0,0.17790990381969624,,,,,,,,,,,0.03125929832458496,262066.0232017146
12400,1773681275.978856,6.3301100730896,6.3301100730896,0,0,0,,,561.2183654926605,9.13241841072764,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.7166059870131543,0.0,0.15625632545329501,,,,,,,,,,,0.03125929832458496,262066.0232017146
12500,1773681278.1983004,6.318631172180176,6.318631172180176,0,0,0,,,554.8130289316576,9.115857857310758,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.6646933273193177,0.0,0.16365079440878283,,,,,,,,,,,0.0468900203704834,174706.68460525447
12600,1773681280.4037707,6.368288040161133,6.368288040161133,0,0,0,,,583.0588007366927,9.187497574492962,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.663520164147503,0.0,0.15451602338979614,,,,,,,,,,,0.031260013580322266,262060.0269078817
12700,1773681282.6232152,6.348830699920654,6.348830699920654,0,0,0,,,571.8236844650531,9.159426566219135,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.6362967671595903,0.0,0.16543264767434349,,,,,,,,,,,0.03125953674316406,262064.0244066142
12800,1773681284.8270283,6.2577080726623535,6.2577080726623535,0,0,0,,,522.0211334828005,9.02796440376081,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.5995730595601297,0.0,0.1734862568028566,,,,,,,,,,,0.03125929832458496,262066.0232017146
12900,1773681287.0464723,6.29960298538208,6.29960298538208,0,0,0,,,544.3557500292989,9.088405986580037,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.605595803285475,0.0,0.13099490153330554,,,,,,,,,,,0.031260013580322266,262060.0269078817
13000,1773681289.2558866,6.3113813400268555,6.3113813400268555,0,0,0,6.1717884469032285,6.1717884469032285,550.8052729285728,9.105398560415885,479.0419616699219,8.904008585763085,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.6204177328256324,0.0,0.15974687163578558,,,,,,,,,,,0.031259775161743164,262062.02564200346
13100,1773681311.5412002,6.3673906326293945,6.3673906326293945,0,0,0,,,582.5357940876182,9.186202889097267,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.5342629129310476,0.0,0.14092191223999778,,,,,,,,,,,0.046889305114746094,174709.34960440945
13200,1773681313.7450135,6.298229217529297,6.298229217529297,0,0,0,,,543.6084450287524,9.086424058511493,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.5491754640211549,0.0,0.15209388063092943,,,,,,,,,,,0.031259775161743164,262062.02564200346
13300,1773681315.9644587,6.263505935668945,6.263505935668945,0,0,0,,,525.0565314089946,9.036328951968175,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.5549627603893443,0.0,0.14256351719764593,,,,,,,,,,,0.03126120567321777,262050.0336945828
13400,1773681318.1682718,6.247152805328369,6.247152805328369,0,0,0,,,516.5400389628466,9.012736371922815,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.69035281610373,0.0,0.13896237909928866,,,,,,,,,,,0.031259775161743164,262062.02564200346
13500,1773681320.3844347,6.416370391845703,6.416370391845703,0,0,0,,,611.7785629824384,9.256865744822571,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.5725314769034896,0.0,0.1373530159273493,,,,,,,,,,,0.03126049041748047,262056.02953110222
13600,1773681322.6038778,6.40382719039917,6.40382719039917,0,0,0,,,604.1528267796671,9.238769730298786,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.6064609824600242,0.0,0.13852058853577556,,,,,,,,,,,0.0468904972076416,174704.90798431914
13700,1773681324.8076916,6.326724052429199,6.326724052429199,0,0,0,,,559.3212821064026,9.127533415512532,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.6022237833578531,0.0,0.1488400149996317,,,,,,,,,,,0.031259775161743164,262062.02564200346
13800,1773681327.027135,6.275656700134277,6.275656700134277,0,0,0,,,531.4752870747849,9.053858799605319,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.5811266526467384,0.0,0.1470517313582414,,,,,,,,,,,0.03125929832458496,262066.0232017146
13900,1773681329.246578,6.334512710571289,6.334512710571289,0,0,0,,,563.6946536035493,9.138770073989305,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.5647904957749951,0.0,0.1419882315785724,,,,,,,,,,,0.0468897819519043,174707.5729292724
14000,1773681331.4501593,6.38084602355957,6.38084602355957,0,0,0,6.166023843288421,6.166023843288421,590.4270115792497,9.205614914865453,476.2884826660156,8.895692020715313,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.5735135539389461,0.0,0.14003052514348566,,,,,,,,,,,0.03125953674316406,262064.0244066142
14100,1773681354.74419,6.321162223815918,6.321162223815918,0,0,0,,,556.2190679841716,9.119509392953876,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.678009677500553,0.0,0.18688279938802585,,,,,,,,,,,0.031258583068847656,262072.01976996064
14200,1773681356.963634,6.333334445953369,6.333334445953369,0,0,0,,,563.030863275022,9.137070197468177,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.6469890304245579,0.0,0.16204150573057033,,,,,,,,,,,0.0468897819519043,174707.5729292724
14300,1773681359.1674485,6.241951942443848,6.241951942443848,0,0,0,,,513.8605588898292,9.005233112830972,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.6928840349538563,0.0,0.19173366399873473,,,,,,,,,,,0.031260013580322266,262060.0269078817
14400,1773681361.385152,6.40205192565918,6.40205192565918,0,0,0,,,603.0812470190317,9.236208564662137,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.6673109285998619,0.0,0.15213766171799975,,,,,,,,,,,0.03125953674316406,262064.0244066142
14500,1773681363.6045957,6.303489685058594,6.303489685058594,0,0,0,,,546.4756143161331,9.094013308928767,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.5516781223040496,0.0,0.1352976121265911,,,,,,,,,,,0.03125953674316406,262064.0244066142
14600,1773681365.8218062,6.286410808563232,6.286410808563232,0,0,0,,,537.221673187869,9.069373698504954,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.8156410120678997,0.0,0.15387440870629177,,,,,,,,,,,0.04688906669616699,174710.2379555289
14700,1773681368.04125,6.337479591369629,6.337479591369629,0,0,0,,,565.3695518305561,9.143050378203979,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.6393380689296927,0.0,0.1474802307382225,,,,,,,,,,,0.04688882827758789,174711.12631568243
14800,1773681370.2405167,6.274762153625488,6.274762153625488,0,0,0,,,531.0000702956694,9.052568241793244,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.6549274809966669,0.0,0.1635032419046685,,,,,,,,,,,0.03126072883605957,262054.03088844314
14900,1773681372.4599583,6.438901901245117,6.438901901245117,0,0,0,,,625.7193208135631,9.289371841696848,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.7051478646396647,0.0,0.15386321165620515,,,,,,,,,,,0.031259775161743164,262062.02564200346
15000,1773681374.6794024,6.308804035186768,6.308804035186768,0,0,0,6.160972681045532,6.160972681045532,549.3875076241907,9.10168029550423,473.8887634277344,8.88840473399677,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.6277813788257691,0.0,0.1514302612019049,,,,,,,,,,,0.0468897819519043,174707.5729292724
